,Date, Signal(dBm), Noise(dBm), Channel, Security, Mode,SSID,BSSID,Unnamed: 6
16055,11/10/2566 BE 17:16:57, -83, -96, 108, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-8F-FF,
16056,11/10/2566 BE 17:34:24, -81, -88, 6, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-71-B2-51,
16057,11/10/2566 BE 17:34:11, -81, -88, 6, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-71-B2-51,
16058,11/10/2566 BE 17:33:58, -81, -88, 6, WPA2-Enterprise, g/n,uniwide ,A8-9D-21-71-B2-51,
16059,11/10/2566 BE 17:16:44, -90, -91, 11, Open, g/n,UNSW Guest ,F0-9E-63-14-67-42,
16060,11/10/2566 BE 17:16:34, -90, -91, 11, Open, g/n,UNSW Guest ,F0-9E-63-14-67-42,
16061,11/10/2566 BE 17:36:21, -84, -84, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16062,11/10/2566 BE 17:36:08, -84, -84, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16063,11/10/2566 BE 17:35:54, -77, -84, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16064,11/10/2566 BE 17:35:41, -77, -84, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16065,11/10/2566 BE 17:35:28, -73, -87, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16066,11/10/2566 BE 17:35:16, -77, -86, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16067,11/10/2566 BE 17:35:03, -77, -86, 1, WPA2-Personal, g/n,[Hidden SSID] ,00-EA-BD-E3-B3-54,
16068,11/10/2566 BE 17:28:06, -88, -95, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16069,11/10/2566 BE 17:27:53, -88, -95, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16070,11/10/2566 BE 17:27:41, -88, -95, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16071,11/10/2566 BE 17:27:28, -77, -92, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16072,11/10/2566 BE 17:27:15, -77, -92, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16073,11/10/2566 BE 17:23:09, -92, -94, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16074,11/10/2566 BE 17:22:56, -92, -94, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16075,11/10/2566 BE 17:22:43, -92, -94, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16076,11/10/2566 BE 17:22:00, -94, -96, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16077,11/10/2566 BE 17:21:11, -88, -94, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16078,11/10/2566 BE 17:20:58, -88, -94, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16079,11/10/2566 BE 17:20:46, -92, -94, 64, Open, ac,UNSW Guest ,08-CC-68-B5-C7-EC,
16080,11/10/2566 BE 17:35:28, -79, -90, 1, Open, g/n,UNSW Guest ,54-78-1A-BF-7E-23,
16081,11/10/2566 BE 17:35:16, -79, -90, 1, Open, g/n,UNSW Guest ,54-78-1A-BF-7E-23,
16082,11/10/2566 BE 17:42:26, -92, -96, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16083,11/10/2566 BE 17:42:13, -92, -96, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16084,11/10/2566 BE 17:42:01, -92, -96, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16085,11/10/2566 BE 17:41:48, -80, -92, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16086,11/10/2566 BE 17:41:20, -82, -94, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16087,11/10/2566 BE 17:41:07, -82, -94, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16088,11/10/2566 BE 17:40:54, -84, -92, 36, WPA2-Enterprise, ac,[Hidden SSID] ,DC-A5-F4-9C-62-D3,
16089,11/10/2566 BE 17:39:51, -82, -80, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16090,11/10/2566 BE 17:39:24, -69, -79, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16091,11/10/2566 BE 17:39:11, -59, -81, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16092,11/10/2566 BE 17:31:29, -67, -82, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16093,11/10/2566 BE 17:31:16, -67, -82, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16094,11/10/2566 BE 17:31:04, -66, -81, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16095,11/10/2566 BE 17:30:38, -77, -84, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16096,11/10/2566 BE 17:30:24, -77, -84, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16097,11/10/2566 BE 17:30:11, -77, -84, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16098,11/10/2566 BE 17:29:58, -74, -84, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16099,11/10/2566 BE 17:29:45, -75, -81, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16100,11/10/2566 BE 17:29:32, -74, -82, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16101,11/10/2566 BE 17:29:19, -74, -82, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16102,11/10/2566 BE 17:29:06, -74, -82, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16103,11/10/2566 BE 17:28:32, -81, -77, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16104,11/10/2566 BE 17:28:19, -81, -77, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16105,11/10/2566 BE 17:28:06, -81, -77, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-9E-30,
16106,11/10/2566 BE 17:37:50, -78, -94, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16107,11/10/2566 BE 17:37:37, -78, -94, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16108,11/10/2566 BE 17:33:33, -87, -91, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16109,11/10/2566 BE 17:33:20, -87, -91, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16110,11/10/2566 BE 17:33:08, -87, -91, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16111,11/10/2566 BE 17:32:55, -79, -92, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16112,11/10/2566 BE 17:32:40, -86, -96, 64, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-BF-FA,
16113,11/10/2566 BE 17:40:54, -89, -90, 64, Open, ac,UNSW Guest ,08-CC-68-B5-ED-AC,
16114,11/10/2566 BE 17:40:41, -89, -90, 64, Open, ac,UNSW Guest ,08-CC-68-B5-ED-AC,
16115,11/10/2566 BE 17:40:28, -89, -90, 64, Open, ac,UNSW Guest ,08-CC-68-B5-ED-AC,
16116,11/10/2566 BE 17:39:51, -75, -91, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16117,11/10/2566 BE 17:39:38, -75, -91, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16118,11/10/2566 BE 17:39:24, -75, -91, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16119,11/10/2566 BE 17:39:11, -79, -96, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16120,11/10/2566 BE 17:38:58, -84, -96, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16121,11/10/2566 BE 17:38:46, -88, -93, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16122,11/10/2566 BE 17:31:45, -87, -96, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16123,11/10/2566 BE 17:31:29, -87, -96, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16124,11/10/2566 BE 17:31:16, -87, -96, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16125,11/10/2566 BE 17:31:04, -83, -94, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16126,11/10/2566 BE 17:30:51, -87, -94, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16127,11/10/2566 BE 17:30:38, -87, -94, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16128,11/10/2566 BE 17:30:24, -87, -95, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16129,11/10/2566 BE 17:30:11, -89, -94, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16130,11/10/2566 BE 17:29:58, -89, -93, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16131,11/10/2566 BE 17:29:45, -88, -92, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16132,11/10/2566 BE 17:29:32, -88, -95, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16133,11/10/2566 BE 17:29:19, -88, -94, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16134,11/10/2566 BE 17:29:06, -86, -93, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16135,11/10/2566 BE 17:28:56, -88, -92, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16136,11/10/2566 BE 17:28:43, -84, -95, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16137,11/10/2566 BE 17:28:32, -84, -95, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16138,11/10/2566 BE 17:27:41, -85, -93, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16139,11/10/2566 BE 17:27:28, -85, -93, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16140,11/10/2566 BE 17:27:15, -85, -93, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16141,11/10/2566 BE 17:20:46, -89, -97, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16142,11/10/2566 BE 17:20:34, -89, -97, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16143,11/10/2566 BE 17:20:21, -89, -97, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16144,11/10/2566 BE 17:20:09, -89, -96, 44, WPA2-Enterprise, ac,eduroam ,1C-E6-C7-3E-DB-77,
16145,11/10/2566 BE 17:25:20, -77, -84, 9, Open, g/n,Superloop-New College ,D8-38-FC-1F-12-C8,
16146,11/10/2566 BE 17:25:07, -77, -84, 9, Open, g/n,Superloop-New College ,D8-38-FC-1F-12-C8,
16147,11/10/2566 BE 17:24:55, -77, -84, 9, Open, g/n,Superloop-New College ,D8-38-FC-1F-12-C8,
16148,11/10/2566 BE 17:39:24, -78, -96, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16149,11/10/2566 BE 17:39:11, -78, -96, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16150,11/10/2566 BE 17:38:58, -81, -96, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16151,11/10/2566 BE 17:38:46, -75, -94, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16152,11/10/2566 BE 17:38:29, -60, -95, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16153,11/10/2566 BE 17:38:16, -60, -95, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16154,11/10/2566 BE 17:38:03, -60, -95, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16155,11/10/2566 BE 17:37:50, -82, -94, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16156,11/10/2566 BE 17:37:37, -82, -94, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16157,11/10/2566 BE 17:33:20, -84, -92, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16158,11/10/2566 BE 17:33:08, -84, -92, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16159,11/10/2566 BE 17:32:55, -84, -92, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16160,11/10/2566 BE 17:32:40, -67, -96, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16161,11/10/2566 BE 17:32:27, -70, -94, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16162,11/10/2566 BE 17:32:15, -70, -94, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16163,11/10/2566 BE 17:31:59, -73, -92, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16164,11/10/2566 BE 17:31:45, -73, -92, 64, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-1A-2D,
16165,11/10/2566 BE 17:41:32, -90, -93, 161, Open, ac,UNSW Guest ,84-78-AC-98-4D-34,
16166,11/10/2566 BE 17:41:20, -90, -93, 161, Open, ac,UNSW Guest ,84-78-AC-98-4D-34,
16167,11/10/2566 BE 17:41:07, -90, -93, 161, Open, ac,UNSW Guest ,84-78-AC-98-4D-34,
16168,11/10/2566 BE 17:40:54, -93, -92, 161, Open, ac,UNSW Guest ,84-78-AC-98-4D-34,
16169,11/10/2566 BE 17:40:41, -93, -92, 161, Open, ac,UNSW Guest ,84-78-AC-98-4D-34,
16170,11/10/2566 BE 17:33:08, -91, -94, 132, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B5-D4-0D,
16171,11/10/2566 BE 17:32:55, -91, -94, 132, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B5-D4-0D,
16172,11/10/2566 BE 17:32:40, -87, -93, 132, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B5-D4-0D,
16173,11/10/2566 BE 17:32:27, -90, -95, 132, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B5-D4-0D,
16174,11/10/2566 BE 17:32:15, -90, -95, 132, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B5-D4-0D,
16175,11/10/2566 BE 17:41:32, -78, -93, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16176,11/10/2566 BE 17:41:20, -78, -93, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16177,11/10/2566 BE 17:41:07, -78, -93, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16178,11/10/2566 BE 17:40:54, -80, -91, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16179,11/10/2566 BE 17:40:41, -87, -93, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16180,11/10/2566 BE 17:40:28, -87, -93, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16181,11/10/2566 BE 17:40:16, -82, -93, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16182,11/10/2566 BE 17:40:03, -81, -94, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16183,11/10/2566 BE 17:39:51, -81, -94, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16184,11/10/2566 BE 17:31:04, -87, -91, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16185,11/10/2566 BE 17:30:51, -87, -91, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16186,11/10/2566 BE 17:30:24, -83, -90, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16187,11/10/2566 BE 17:30:11, -83, -90, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16188,11/10/2566 BE 17:29:58, -83, -90, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16189,11/10/2566 BE 17:27:15, -87, -95, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16190,11/10/2566 BE 17:27:02, -87, -95, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16191,11/10/2566 BE 17:26:50, -87, -95, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16192,11/10/2566 BE 17:26:36, -82, -87, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16193,11/10/2566 BE 17:26:23, -82, -87, 64, WPA2-Enterprise, ac,[Hidden SSID] ,D0-72-DC-53-63-3B,
16194,11/10/2566 BE 17:40:41, -88, -93, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16195,11/10/2566 BE 17:40:28, -88, -93, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16196,11/10/2566 BE 17:40:16, -88, -93, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16197,11/10/2566 BE 17:40:03, -81, -96, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16198,11/10/2566 BE 17:27:02, -85, -93, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16199,11/10/2566 BE 17:26:50, -85, -93, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16200,11/10/2566 BE 17:26:36, -85, -93, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16201,11/10/2566 BE 17:26:23, -86, -92, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16202,11/10/2566 BE 17:26:11, -84, -94, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16203,11/10/2566 BE 17:25:58, -84, -94, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16204,11/10/2566 BE 17:25:46, -84, -94, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16205,11/10/2566 BE 17:24:55, -88, -95, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16206,11/10/2566 BE 17:24:42, -88, -95, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16207,11/10/2566 BE 17:24:29, -88, -95, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16208,11/10/2566 BE 17:24:16, -86, -95, 104, Open, ac,Superloop-New College ,D8-38-FC-1F-12-CC,
16209,11/10/2566 BE 17:15:56, -81, -85, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,1C-E6-C7-5B-32-12,
16210,11/10/2566 BE 17:15:43, -81, -85, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,1C-E6-C7-5B-32-12,
16211,11/10/2566 BE 17:38:46, -90, -93, 132, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-CB-9F,
16212,11/10/2566 BE 17:38:29, -90, -93, 132, WPA2-Enterprise, ac,eduroam ,08-CC-68-B5-CB-9F,
16213,11/10/2566 BE 17:17:35, -86, -94, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16214,11/10/2566 BE 17:17:22, -86, -94, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16215,11/10/2566 BE 17:17:10, -86, -94, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16216,11/10/2566 BE 17:16:57, -70, -96, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16217,11/10/2566 BE 17:16:34, -92, -95, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16218,11/10/2566 BE 17:16:21, -92, -95, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16219,11/10/2566 BE 17:16:09, -92, -95, 132, WPA2-Enterprise, a/n,Global_Students ,F0-9E-63-14-AD-2C,
16220,11/10/2566 BE 17:37:50, -75, -78, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16221,11/10/2566 BE 17:37:37, -75, -78, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16222,11/10/2566 BE 17:37:24, -72, -82, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16223,11/10/2566 BE 17:37:12, -76, -81, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16224,11/10/2566 BE 17:36:59, -76, -81, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16225,11/10/2566 BE 17:36:46, -73, -83, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16226,11/10/2566 BE 17:33:58, -77, -86, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16227,11/10/2566 BE 17:33:46, -77, -86, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16228,11/10/2566 BE 17:33:33, -77, -86, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16229,11/10/2566 BE 17:33:20, -66, -82, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16230,11/10/2566 BE 17:33:08, -66, -82, 6, Open, g/n,UNSW Guest ,08-CC-68-B5-F4-63,
16231,11/10/2566 BE 17:19:07, -71, -89, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16232,11/10/2566 BE 17:18:55, -71, -89, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16233,11/10/2566 BE 17:18:42, -71, -89, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16234,11/10/2566 BE 17:15:31, -86, -81, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16235,11/10/2566 BE 17:15:18, -86, -81, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16236,11/10/2566 BE 17:15:05, -86, -81, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16237,11/10/2566 BE 17:14:52, -86, -85, 6, WPA2-Enterprise, g/n,uniwide ,1C-E6-C7-3E-D8-51,
16238,11/10/2566 BE 17:42:39, -67, -79, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,A8-9D-21-71-BA-B5,
16239,11/10/2566 BE 17:38:58, -89, -95, 64, WPA2-Enterprise, ac,uniwide ,08-CC-68-B5-75-CE,
16240,11/10/2566 BE 17:38:46, -89, -95, 64, WPA2-Enterprise, ac,uniwide ,08-CC-68-B5-75-CE,
16241,11/10/2566 BE 17:15:31, -76, -81, 11, WPA/WPA2-Personal, b/g/n,Aviation_UNSW ,34-12-98-06-F4-9E,
16242,11/10/2566 BE 17:15:18, -76, -81, 11, WPA/WPA2-Personal, b/g/n,Aviation_UNSW ,34-12-98-06-F4-9E,
16243,11/10/2566 BE 17:15:05, -76, -81, 11, WPA/WPA2-Personal, b/g/n,Aviation_UNSW ,34-12-98-06-F4-9E,
16244,11/10/2566 BE 17:14:52, -77, -84, 11, WPA/WPA2-Personal, b/g/n,Aviation_UNSW ,34-12-98-06-F4-9E,
16245,11/10/2566 BE 17:13:22, -74, -87, 11, WPA/WPA2-Personal, b/g/n,Aviation_UNSW ,34-12-98-06-F4-9E,
16246,11/10/2566 BE 17:13:10, -73, -84, 11, WPA/WPA2-Personal, b/g/n,Aviation_UNSW ,34-12-98-06-F4-9E,
16247,11/10/2566 BE 17:39:51,-70,-76,11, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-24,
16248,11/10/2566 BE 17:39:24,-67,-82,11, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-24,
16249,11/10/2566 BE 17:30:11,-79,-83,11, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-24,
16250,11/10/2566 BE 17:29:58,-79,-83,11, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-24,
16251,11/10/2566 BE 17:29:45,-79,-83,11, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-24,
16252,11/10/2566 BE 17:42:39, -91, -95, 52, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-0D-9D-7B,
16253,11/10/2566 BE 17:42:26, -88, -95, 52, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-0D-9D-7B,
16254,11/10/2566 BE 17:42:13, -88, -95, 52, WPA2-Enterprise, a/n,[Hidden SSID] ,1C-E6-C7-0D-9D-7B,
16255,11/10/2566 BE 17:35:41, -92, -91, 8, WPA2-Personal, n,WiFi-EE62 ,98-DA-C4-A1-EE-62,
16256,11/10/2566 BE 17:35:28, -92, -91, 8, WPA2-Personal, n,WiFi-EE62 ,98-DA-C4-A1-EE-62,
16257,11/10/2566 BE 17:35:16, -92, -91, 8, WPA2-Personal, n,WiFi-EE62 ,98-DA-C4-A1-EE-62,
16258,11/10/2566 BE 17:19:07,-86,-89,11, Open, g/n,UNSW Guest ,D0-C7-89-67-82-B3,
16259,11/10/2566 BE 17:18:55,-86,-89,11, Open, g/n,UNSW Guest ,D0-C7-89-67-82-B3,
16260,11/10/2566 BE 17:18:42,-86,-89,11, Open, g/n,UNSW Guest ,D0-C7-89-67-82-B3,
16261,11/10/2566 BE 17:38:46, -84, -93, 149, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-28-AB,
16262,11/10/2566 BE 17:38:29, -84, -93, 149, WPA2-Enterprise, a/n,Global_Students ,1C-E6-C7-E0-28-AB,
16263,11/10/2566 BE 17:41:07, -76, -82, 6, WPA2-Personal, ac,Adeeb's Galaxy A22 ,42-13-AC-C1-5C-2F,
16264,11/10/2566 BE 17:40:54, -76, -82, 6, WPA2-Personal, ac,Adeeb's Galaxy A22 ,42-13-AC-C1-5C-2F,
16265,11/10/2566 BE 17:40:41, -76, -82, 6, WPA2-Personal, ac,Adeeb's Galaxy A22 ,42-13-AC-C1-5C-2F,
16266,11/10/2566 BE 17:40:28, -79, -79, 6, WPA2-Personal, ac,Adeeb's Galaxy A22 ,42-13-AC-C1-5C-2F,
